route_id	substrate	substrate_label	corrected_ATP_auxiliary_equivalents_per_product_Cmol	corrected_NADH_auxiliary_equivalents_per_product_Cmol	corrected_NADPH_auxiliary_equivalents_per_product_Cmol	corrected_total_reducing_auxiliary_equivalents_per_product_Cmol	corrected_positive_auxiliary_cofactor_burden	cofactor_accounting_basis	stage
8c9e1a96bc15bc49	co2	CO₂	1.333333	0.833333	2.5	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
cd03de3027708c23	co2	CO₂	1.0	0.166667	3.166666	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9d4100c8688ea4e8	co2	CO₂	2.166666	1.166667	2.166666	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0e32595c0fbb3d5b	co2	CO₂	1.666667	0.333333	3.0	3.333333	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3a0fae56729050a6	co2	CO₂	1.666667	1.166667	2.166666	3.333333	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9af0e083110d1bb3	co2	CO₂	0.333333	1.333333	2.0	3.333333	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c3dda90c0729c80f	co2	CO₂	0.833333	1.0	2.333333	3.333333	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fde26bdebbff86b3	co2	CO₂	1.333333	0.0	3.333333	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4c1c261ad254dfd2	co2	CO₂	1.0	0.5	2.833333	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
35423e52decbd5f1	co2	CO₂	2.777778	0.0	3.333333	3.333333	6.111111	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5d9ffd7b991766cc	co2	CO₂	1.833333	0.0	3.333333	3.333333	5.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
523d23dcd0817b2c	co2	CO₂	1.333333	0.166667	3.166666	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b1c6f51fa0a253ee	co2	CO₂	1.5	0.0	3.333333	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
daa38e056caff996	co2	CO₂	1.5	0.166667	3.166666	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
45cf3f9dc6a1ef23	co2	CO₂	1.5	0.0	3.333333	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c9bd6ea30f212aaf	co2	CO₂	1.777778	0.388889	2.944444	3.3333329999999997	5.111111	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8f713015b016af04	co2	CO₂	1.166667	0.0	3.333333	3.333333	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9c368f84ed88643c	co2	CO₂	0.833333	0.333333	3.0	3.333333	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c4cae5b0c713eb1e	co2	CO₂	1.333333	0.666667	2.666666	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
95523af6f6ca88e3	co2	CO₂	1.0	0.666667	2.666666	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
aa4b249fd3f88a74	co2	CO₂	0.5	0.833333	2.5	3.333333	3.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
95cc73102f8786b7	co2	CO₂	0.333333	1.0	2.333333	3.333333	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a1e13ce3f8383c0f	co2	CO₂	1.0	0.0	3.333333	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1cc15f73f5018293	co2	CO₂	1.833333	0.5	2.833333	3.333333	5.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
173109db3d92f356	co2	CO₂	1.75	0.166667	3.166666	3.333333	5.083333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
04dcecee49d0b6c4	co2	CO₂	1.166667	0.5	2.833333	3.333333	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6e05eaaeb8559a44	co2	CO₂	1.166667	0.5	2.833333	3.333333	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
293ff5a2fcbb1f8f	co2	CO₂	1.666666	0.5	2.833333	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
59c6b61f94c47349	co2	CO₂	1.333333	0.5	2.833333	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f537489f477daed7	co2	CO₂	0.333333	1.0	2.333333	3.333333	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0bb6294afc6e8739	co2	CO₂	2.25	0.0	3.333333	3.333333	5.583333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6b93a8f78f4ad09e	co2	CO₂	3.333333	0.0	3.333333	3.333333	6.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b5d51c98e5eaf995	co2	CO₂	3.222222	0.0	3.333333	3.333333	6.555555	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b4d4f6f7ff12173c	co2	CO₂	2.833333	0.0	3.333333	3.333333	6.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d1350f0305521a78	co2	CO₂	1.5	1.166666	2.166667	3.3333329999999997	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5dc4152473d8e8db	co2	CO₂	2.333333	0.0	3.333333	3.333333	5.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
384aedf46d02e608	co2	CO₂	2.333333	0.166667	3.166666	3.333333	5.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
13f598864ee7a181	co2	CO₂	2.833333	0.333333	3.0	3.333333	6.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
35c330680e341cc3	co2	CO₂	2.166666	0.5	2.833333	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
15d945539d7216d2	co2	CO₂	2.166666	0.5	2.833333	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ad599672af98854d	co2	CO₂	2.75	0.5	2.833333	3.333333	6.083333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
18c7d09613b19055	co2	CO₂	2.333333	0.5	2.833333	3.333333	5.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d29250e9cfe98f6e	co2	CO₂	2.5	0.0	3.333333	3.333333	5.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0ba622857c69fb1d	co2	CO₂	2.166666	0.0	3.333333	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a9b7c8a1e5472634	co2	CO₂	2.5	0.083333	3.25	3.333333	5.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3810c498311051f7	co2	CO₂	1.833333	0.833333	2.5	3.333333	5.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f7e0ed7e7a21cdfc	co2	CO₂	1.833333	1.5	1.833333	3.333333	5.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bc2ac79281f7b42c	co2	CO₂	1.333333	1.166667	2.166666	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8eb46e1d6310ad21	co2	CO₂	1.666667	0.5	2.833333	3.333333	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3b08b6c73751a095	co2	CO₂	1.833333	0.333333	3.0	3.333333	5.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9c1529caba8bf0d6	co2	CO₂	2.166666	0.333333	3.0	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c76647755b76349e	co2	CO₂	2.0	0.333333	3.0	3.333333	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9fd2f43a96d7f351	co2	CO₂	2.666666	0.333333	3.0	3.333333	5.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
63e0748fdf0cc85e	co2	CO₂	2.333333	0.166667	3.166666	3.333333	5.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b486b0c195ea7b31	co2	CO₂	1.833333	0.333333	3.0	3.333333	5.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4e6116598574b0b8	co2	CO₂	1.666666	0.0	3.333333	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2b61b19fac0496a9	co2	CO₂	1.166667	0.5	2.833333	3.333333	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
332bc34a69be9879	co2	CO₂	1.333333	1.166666	2.166667	3.3333329999999997	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f0046b4b2976c071	co2	CO₂	1.5	0.5	2.833333	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fe4f485f8e8a416b	co2	CO₂	0.833333	0.833333	2.5	3.333333	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
425f962528d74d99	co2	CO₂	1.333333	1.0	2.333333	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6ccd472cea86fe1d	co2	CO₂	1.5	0.166667	3.166666	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2ae336d9432766a5	co2	CO₂	1.833333	0.333333	3.0	3.333333	5.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
26bdee0d47ce4507	co2	CO₂	2.166666	0.333333	3.0	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
21ef40aef1b7b004	co2	CO₂	1.666666	0.333333	3.0	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d42edbcb373085bb	co2	CO₂	0.833333	1.333333	2.0	3.333333	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
27a035a11b46e193	co2	CO₂	1.666666	0.0	3.333333	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bfc385565f96165c	co2	CO₂	1.166667	0.5	2.833333	3.333333	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
81fedd4a5d0026b3	co2	CO₂	1.5	1.0	2.333333	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
433d69c2928baef1	co2	CO₂	1.5	0.5	2.833333	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5cae946f99b6717e	co2	CO₂	1.0	0.833333	2.5	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6f594246fa00ef9d	co2	CO₂	1.0	0.666667	2.666666	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0c346658dc93bcfd	co2	CO₂	1.5	0.166667	3.166666	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a0b1472dd633511f	co2	CO₂	2.166666	0.333333	3.0	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
af985aedca49f131	co2	CO₂	1.666666	0.333333	3.0	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f1b1d00bddadc5f9	co2	CO₂	0.833333	1.0	2.333333	3.333333	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7e22708df7eae33e	co2	CO₂	2.166666	0.0	3.333333	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
152dc7ca8ed50171	co2	CO₂	1.166667	1.166666	2.166667	3.3333329999999997	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
82eadfc12e388195	co2	CO₂	1.5	1.0	2.333333	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2dcc3e187df395d3	co2	CO₂	1.0	1.5	1.833333	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
78252d7a14e22346	co2	CO₂	1.666666	0.833333	2.5	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c12af379688654b2	co2	CO₂	1.666666	1.166667	2.166666	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
143fe3a74eee25b2	co2	CO₂	2.0	0.666667	2.666666	3.333333	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e2c2e01bf724b63a	co2	CO₂	2.166666	0.333333	3.0	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a7ca9ac9e14152bc	co2	CO₂	1.666666	1.0	2.333333	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
79cbbb8c17a98577	co2	CO₂	1.666666	0.0	3.333333	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5dc56606e4308733	co2	CO₂	1.5	0.5	2.833333	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a3562a3406761475	co2	CO₂	1.5	1.0	2.333333	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
73de8f7afe80cd57	co2	CO₂	1.5	0.166667	3.166666	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
26e59cf0737859da	co2	CO₂	1.0	0.666667	2.666666	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6d6a65459561eea1	co2	CO₂	1.0	0.666667	2.666666	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
19a704e9b5117fbd	co2	CO₂	1.5	0.166667	3.166666	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bdb238d201aa5e81	co2	CO₂	1.0	1.0	2.333333	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bfed7356500c5736	co2	CO₂	1.166667	0.5	2.833333	3.333333	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
467643d61f610f83	co2	CO₂	2.833333	0.5	2.833333	3.333333	6.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6b11fa23e75f690e	co2	CO₂	1.333333	1.5	1.833333	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fb95c259e8651abf	co2	CO₂	1.333333	0.5	2.833333	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
49ab7b8ef82acaf9	co2	CO₂	0.333333	1.5	1.833333	3.333333	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4888d3fc58acbe62	co2	CO₂	1.5	0.333333	3.0	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
19f5bd2452c4412c	co2	CO₂	1.333333	0.333333	3.0	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
aa4c19fa8e65146b	co2	CO₂	0.333333	1.5	1.833333	3.333333	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
adc98e959e04e59e	co2	CO₂	1.333333	1.166667	2.166666	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
81cb031118a69e54	co2	CO₂	1.833333	0.666667	2.666666	3.333333	5.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
94b215998e6a0010	co2	CO₂	0.333333	1.666666	1.666666	3.333332	3.666665	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
eaa61c057ac50777	co2	CO₂	0.833333	1.166667	2.166666	3.333333	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
64459579ad8a9bc9	co2	CO₂	1.5	0.666667	2.666666	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8f923ae152d745d3	co2	CO₂	0.333333	0.666667	2.666666	3.333333	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
dc0463e263e8a7d0	co2	CO₂	1.0	0.666667	2.666666	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
568ebc658a34ccdf	co2	CO₂	0.666667	0.666667	2.666666	3.333333	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fc898aa3b7180f55	co2	CO₂	1.0	0.0	3.333333	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3573845659627c7d	co2	CO₂	0.666667	0.666667	2.666666	3.333333	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f36c43538866b6e1	co2	CO₂	1.111111	0.222222	3.111111	3.333333	4.444444	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c54e8ab9cd9ca2f2	co2	CO₂	2.0	1.333333	2.0	3.333333	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
501e114da82b6422	co2	CO₂	2.0	1.666666	1.666666	3.333332	5.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e7a33fd8716ad6b8	co2	CO₂	1.0	0.666667	2.666666	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
cbef2ea671ac124f	co2	CO₂	1.0	1.666666	1.666666	3.333332	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8dffe2142a5ff77e	co2	CO₂	1.888889	1.333333	2.0	3.333333	5.222222	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c9cf13125a7ecd58	co2	CO₂	1.666667	2.0	1.333333	3.333333	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
925eb0a032bb4c32	co2	CO₂	0.333333	1.666667	1.666666	3.3333329999999997	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
